Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Included / International,Price / International,Compare At Price / International,Status
22ct-yellow-gold-bracelet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-2.jpg?v=1665111501,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bracelet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-2.c.jpg?v=1665111501,3,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bracelet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-2.d.jpg?v=1665111501,4,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bracelet-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-2.e.jpg?v=1665111501,5,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangles,22CT GOLD BANGLES,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 22ct &amp; XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">30 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">INNER DIAMETER </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">61MM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">4MM EACH 8MM TOTAL</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">These are in perfect condition.</p>
<p data-mce-fragment=""1"">Exceptional value at : $3,695.00 </p>
<p data-mce-fragment=""1"">Item number 26117-8</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>",Once Loved Treasures,,"","22ct gold, bracelet, indian bangles, Indian bracelet, indian gold, indian jewellery",true,Title,Default Title,,,,,"",0.0,shopify,0,deny,manual,3695.00,,true,true,"",https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-8.g.jpg?v=1665111154,1,,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
22ct-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-8.f.jpg?v=1665111154,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-8.b.jpg?v=1665111154,3,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-8.c.jpg?v=1665111155,4,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-8.d.jpg?v=1665111156,5,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-8.e.jpg?v=1665111156,6,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-8.jpg?v=1665111156,7,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangle-1,22CT YELLOW GOLD BANGLE,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 22ct &amp; XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">11 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">INNER DIAMETER </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">60MM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">5MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">These are in perfect condition.</p>
<p data-mce-fragment=""1"">Exceptional value at : $1,287.00 </p>
<p data-mce-fragment=""1"">Item number 26117-9</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>",Once Loved Treasures,,"","22ct gold, bracelet, Indian bracelet, indian gold, indian jewellery",true,Title,Default Title,,,,,"",0.0,shopify,0,deny,manual,1287.00,,true,true,"",https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-9.e.jpg?v=1665110885,1,,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
22ct-yellow-gold-bangle-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-9.d.jpg?v=1665110885,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangle-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-9.b.jpg?v=1665110885,3,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangle-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-9.c.jpg?v=1665110885,4,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangle-1,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-9.jpg?v=1665110885,5,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangles,22CT YELLOW GOLD BANGLES,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 22ct &amp; XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">26 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">INNER DIAMETER </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">61MM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">2.5MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">These are in perfect condition.</p>
<p data-mce-fragment=""1"">Exceptional value at : $2,995.00 </p>
<p data-mce-fragment=""1"">Item number 26117-10</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>",Once Loved Treasures,,"","22ct gold, bracelet, indian bangles, Indian bracelet, indian gold, indian jewellery",true,Title,Default Title,,,,,"",0.0,shopify,0,deny,manual,2995.00,,true,true,"",https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-10.f.jpg?v=1665110540,1,,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
22ct-yellow-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-10.e.jpg?v=1665110540,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-10.b.jpg?v=1665110540,3,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-10.c.jpg?v=1665110540,4,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-10.d.jpg?v=1665110541,5,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bangles,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-10.jpg?v=1665110541,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-bracelet-with-rose-gold-inserts,9CT YELLOW GOLD BRACELET WITH ROSE GOLD INSERTS,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 9CT XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">28 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">LENGTH  </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">19CM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CHAIN WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">12MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">This is a stunning gate bracelet and verry weighty at 28grams of solid 9ct gold. This one is special.</p>
<p data-mce-fragment=""1"">Exceptional value at : $1,295.00 </p>
<p data-mce-fragment=""1"">Item number 26111-3</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>",Once Loved Treasures,,"","Antique inspired bracelet, bracelet, rose gold, rose gold bracelet",true,Title,Default Title,,,,,"",0.0,shopify,1,deny,manual,1295.00,,true,true,"",https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26111-3.b.jpg?v=1665110084,1,,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
9ct-yellow-gold-bracelet-with-rose-gold-inserts,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26111-3.d.jpg?v=1665110085,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-bracelet-with-rose-gold-inserts,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26111-3.e.jpg?v=1665110085,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-bracelet-with-rose-gold-inserts,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26111-3.f.jpg?v=1665110086,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-bracelet-with-rose-gold-inserts,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26111-3.g.jpg?v=1665110086,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-bracelet-with-rose-gold-inserts,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26111-3.jpg?v=1665110086,6,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangle,22CT GOLD BANGLE,"<p data-mce-fragment=""1""> </p>
<table width=""546"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 22ct &amp; XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">19 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">INNER DIAMETER </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">5.5CM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">6MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">Exceptional value at : $1,995.00 </p>
<p data-mce-fragment=""1"">Item number 26117-11</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1"">This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. If you would like to view this before purchasing please feel free to contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Bracelets,"","22ct gold, bracelet, Indian bracelet, indian gold, indian jewellery",true,Title,Default Title,,,,,"",0.0,shopify,0,deny,manual,1995.00,,true,true,"",https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-11.e.jpg?v=1664754061,1,,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
22ct-gold-bangle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-11.d.jpg?v=1664754062,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-11.b.jpg?v=1664754062,3,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-11.c.jpg?v=1664754063,4,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-11.f.jpg?v=1664754063,5,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-gold-bangle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26117-11.jpg?v=1664754063,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-bangle-2,9CT GOLD BANGLE,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 9ct &amp; XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">31 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">INNER DIAMETER </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">5.5CM X 6CM (OVAL SHAPE)</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">2CM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">Exceptional value at : $1,495.00 </p>
<p data-mce-fragment=""1"">Item number 26107</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1"">This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. If you would like to view this before purchasing please feel free to contact us to pre- arrange a viewing.</p>",Once Loved Treasures,,"","bracelet, indian bangles, Indian bracelet, indian gold, indian jewellery",true,Title,Default Title,,,,,"",0.0,shopify,1,deny,manual,1495.00,,true,true,"",https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26107.g.jpg?v=1664753597,1,,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
9ct-gold-bangle-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26107.d.jpg?v=1664753597,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-bangle-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26107.f.jpg?v=1664753597,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-bangle-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26107.c.jpg?v=1664753597,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-bangle-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26107.e.jpg?v=1664753597,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-bangle-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26107.jpg?v=1664753598,6,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-bangle-2,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26107.b.jpg?v=1664753598,7,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bracelet,22CT YELLOW GOLD BRACELET,"<p data-mce-fragment=""1""><br></p>
<table width=""400"" data-mce-fragment=""1"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1""> 22ct XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">10 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">LENGTH</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">17CM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">5MM</p>
</td>
</tr>
</tbody>
</table>
<p data-mce-fragment=""1"">Verry pretty design and a unique style of link.</p>
<p data-mce-fragment=""1"">Exceptional value at : $1,155.00 </p>
<p data-mce-fragment=""1"">Item number 26079-1</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1"">This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. If you would like to view this before purchasing please feel free to contact us to pre- arrange a viewing.</p>",Once Loved Treasures,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"22ct gold, bracelet, indian bangles, Indian bracelet, indian gold, indian jewellery",true,Title,Default Title,,,,,"",0.0,shopify,1,deny,manual,1155.00,,true,true,"",https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079-1.jpg?v=1662688207,1,,false,,,,,,,,,,,,,,,,,kg,,,true,true,,,active
22ct-yellow-gold-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079-1_b.jpg?v=1662688207,2,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079-1_c.jpg?v=1662688207,3,,,,,,,,,,,,,,,,,,,,,,,,,,
22ct-yellow-gold-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/26079-1_e.jpg?v=1662688207,4,,,,,,,,,,,,,,,,,,,,,,,,,,
